Agreement,Step,Δelement_count,Δroots,Δorphans,Δdepth,Δretyped
49,MainTitleClassifierV6,0,0,0,0,0
49,OrphanAttacherStep,0,0,0,0,0
49,PageContinuationMerger,0,0,0,0,0
49,RepeatedHeaderFooterDetector,0,0,0,0,0
49,SmartSectionClassifierV6,0,0,0,0,0
49,TableClassifier,0,0,0,0,0
49,TableOfContentsClassifier,0,0,0,0,0
49,TableRootPromoter,0,0,0,0,0
49,TextClassifier,0,0,0,0,2526
49,TextElementMerger,0,0,0,0,0
49,VisualHeadingDetector,0,0,0,0,0
50,ConsecutivePageNumberClassifier,0,0,0,0,0
50,ContentClassifierV6,0,0,0,0,0
50,EarlyMetadataRemoverStep,0,0,0,0,0
50,EmptyElementClassifier,0,0,0,0,8
50,EnhancedClauseClassifierV6,0,0,0,0,203
50,EnhancedTOCDetector,0,0,0,0,0
50,FallbackTitleClassifier,0,0,0,0,0
50,HeadingClassifierV6,0,0,0,0,0
50,HierarchyBuilder,0,0,0,0,0
50,HtmlCommentRemoverStep,0,0,0,0,0
50,ImprovedMetadataRemoverv8,0,0,0,0,689
50,LateMetadataRemoverStep,0,0,0,0,0
50,LegalContentClassifierV6,0,0,0,0,0
50,MainTitleClassifierV6,0,0,0,0,0
50,OrphanAttacherStep,0,0,0,0,0
50,PageContinuationMerger,0,0,0,0,0
50,RepeatedHeaderFooterDetector,0,0,0,0,0
50,SmartSectionClassifierV6,0,0,0,0,0
50,TableClassifier,0,0,0,0,0
50,TableOfContentsClassifier,0,0,0,0,0
50,TableRootPromoter,0,0,0,0,0
50,TextClassifier,0,0,0,0,2597
50,TextElementMerger,0,0,0,0,0
50,VisualHeadingDetector,0,0,0,0,0
51,ConsecutivePageNumberClassifier,0,0,0,0,0
51,ContentClassifierV6,0,0,0,0,0
51,EarlyMetadataRemoverStep,0,0,0,0,0
51,EmptyElementClassifier,0,0,0,0,8
51,EnhancedClauseClassifierV6,0,0,0,0,203
51,EnhancedTOCDetector,0,0,0,0,0
51,FallbackTitleClassifier,0,0,0,0,0
51,HeadingClassifierV6,0,0,0,0,0
51,HierarchyBuilder,0,0,0,0,0
51,HtmlCommentRemoverStep,0,0,0,0,0
51,ImprovedMetadataRemoverv8,0,0,0,0,702
51,LateMetadataRemoverStep,0,0,0,0,0
51,LegalContentClassifierV6,0,0,0,0,0
51,MainTitleClassifierV6,0,0,0,0,0
51,OrphanAttacherStep,0,0,0,0,0
51,PageContinuationMerger,0,0,0,0,0
51,RepeatedHeaderFooterDetector,0,0,0,0,0
51,SmartSectionClassifierV6,0,0,0,0,0
51,TableClassifier,0,0,0,0,0
51,TableOfContentsClassifier,0,0,0,0,0
51,TableRootPromoter,0,0,0,0,0
51,TextClassifier,0,0,0,0,2664
51,TextElementMerger,0,0,0,0,0
51,VisualHeadingDetector,0,0,0,0,0
52,ConsecutivePageNumberClassifier,0,0,0,0,0
52,ContentClassifierV6,0,0,0,0,0
52,EarlyMetadataRemoverStep,0,0,0,0,0
52,EmptyElementClassifier,0,0,0,0,8
52,EnhancedClauseClassifierV6,0,0,0,0,203
52,EnhancedTOCDetector,0,0,0,0,0
52,FallbackTitleClassifier,0,0,0,0,0
52,HeadingClassifierV6,0,0,0,0,0
52,HierarchyBuilder,0,0,0,0,0
52,HtmlCommentRemoverStep,0,0,0,0,0
52,ImprovedMetadataRemoverv8,0,0,0,0,702
52,LateMetadataRemoverStep,0,0,0,0,0
52,LegalContentClassifierV6,0,0,0,0,0
52,MainTitleClassifierV6,0,0,0,0,0
52,OrphanAttacherStep,0,0,0,0,0
52,PageContinuationMerger,0,0,0,0,0
52,RepeatedHeaderFooterDetector,0,0,0,0,0
52,SmartSectionClassifierV6,0,0,0,0,0
52,TableClassifier,0,0,0,0,0
52,TableOfContentsClassifier,0,0,0,0,0
52,TableRootPromoter,0,0,0,0,0
52,TextClassifier,0,0,0,0,2678
52,TextElementMerger,0,0,0,0,0
52,VisualHeadingDetector,0,0,0,0,0
53,ConsecutivePageNumberClassifier,0,0,0,0,0
53,ContentClassifierV6,0,0,0,0,0
53,EarlyMetadataRemoverStep,0,0,0,0,0
53,EmptyElementClassifier,0,0,0,0,8
53,EnhancedClauseClassifierV6,0,0,0,0,203
53,EnhancedTOCDetector,0,0,0,0,0
53,FallbackTitleClassifier,0,0,0,0,0
53,HeadingClassifierV6,0,0,0,0,0
53,HierarchyBuilder,0,0,0,0,0
53,HtmlCommentRemoverStep,0,0,0,0,0
53,ImprovedMetadataRemoverv8,0,0,0,0,702
53,LateMetadataRemoverStep,0,0,0,0,0
53,LegalContentClassifierV6,0,0,0,0,0
53,MainTitleClassifierV6,0,0,0,0,0
53,OrphanAttacherStep,0,0,0,0,0
53,PageContinuationMerger,0,0,0,0,0
53,RepeatedHeaderFooterDetector,0,0,0,0,0
53,SmartSectionClassifierV6,0,0,0,0,0
53,TableClassifier,0,0,0,0,0
53,TableOfContentsClassifier,0,0,0,0,0
53,TableRootPromoter,0,0,0,0,0
53,TextClassifier,0,0,0,0,2678
53,TextElementMerger,0,0,0,0,0
53,VisualHeadingDetector,0,0,0,0,0
54,ConsecutivePageNumberClassifier,0,0,0,0,0
54,ContentClassifierV6,0,0,0,0,0
54,EarlyMetadataRemoverStep,0,0,0,0,0
54,EmptyElementClassifier,0,0,0,0,8
54,EnhancedClauseClassifierV6,0,0,0,0,225
54,EnhancedTOCDetector,0,0,0,0,0
54,FallbackTitleClassifier,0,0,0,0,0
54,HeadingClassifierV6,0,0,0,0,0
54,HierarchyBuilder,0,0,0,0,0
54,HtmlCommentRemoverStep,0,0,0,0,0
54,ImprovedMetadataRemoverv8,0,0,0,0,801
54,LateMetadataRemoverStep,0,0,0,0,0
54,LegalContentClassifierV6,0,0,0,0,0
54,MainTitleClassifierV6,0,0,0,0,0
54,OrphanAttacherStep,0,0,0,0,0
54,PageContinuationMerger,0,0,0,0,0
54,RepeatedHeaderFooterDetector,0,0,0,0,0
54,SmartSectionClassifierV6,0,0,0,0,0
54,TableClassifier,0,0,0,0,0
54,TableOfContentsClassifier,0,0,0,0,0
54,TableRootPromoter,0,0,0,0,0
54,TextClassifier,0,0,0,0,2813
54,TextElementMerger,0,0,0,0,0
54,VisualHeadingDetector,0,0,0,0,0
55,ConsecutivePageNumberClassifier,0,0,0,0,0
55,ContentClassifierV6,0,0,0,0,0
55,EarlyMetadataRemoverStep,0,0,0,0,0
55,EmptyElementClassifier,0,0,0,0,8
55,EnhancedClauseClassifierV6,0,0,0,0,225
55,EnhancedTOCDetector,0,0,0,0,0
55,FallbackTitleClassifier,0,0,0,0,0
55,HeadingClassifierV6,0,0,0,0,0
55,HierarchyBuilder,0,0,0,0,0
55,HtmlCommentRemoverStep,0,0,0,0,0
55,ImprovedMetadataRemoverv8,0,0,0,0,801
55,LateMetadataRemoverStep,0,0,0,0,0
55,LegalContentClassifierV6,0,0,0,0,0
55,MainTitleClassifierV6,0,0,0,0,0
55,OrphanAttacherStep,0,0,0,0,0
55,PageContinuationMerger,0,0,0,0,0
55,RepeatedHeaderFooterDetector,0,0,0,0,0
55,SmartSectionClassifierV6,0,0,0,0,0
55,TableClassifier,0,0,0,0,0
55,TableOfContentsClassifier,0,0,0,0,0
55,TableRootPromoter,0,0,0,0,0
55,TextClassifier,0,0,0,0,2829
55,TextElementMerger,0,0,0,0,0
55,VisualHeadingDetector,0,0,0,0,0
56,ConsecutivePageNumberClassifier,0,0,0,0,0
56,ContentClassifierV6,0,0,0,0,0
56,EarlyMetadataRemoverStep,0,0,0,0,0
56,EmptyElementClassifier,0,0,0,0,8
56,EnhancedClauseClassifierV6,0,0,0,0,225
56,EnhancedTOCDetector,0,0,0,0,0
56,FallbackTitleClassifier,0,0,0,0,0
56,HeadingClassifierV6,0,0,0,0,0
56,HierarchyBuilder,0,0,0,0,0
56,HtmlCommentRemoverStep,0,0,0,0,0
56,ImprovedMetadataRemoverv8,0,0,0,0,839
56,LateMetadataRemoverStep,0,0,0,0,0
56,LegalContentClassifierV6,0,0,0,0,0
56,MainTitleClassifierV6,0,0,0,0,0
56,OrphanAttacherStep,0,0,0,0,0
56,PageContinuationMerger,0,0,0,0,0
56,RepeatedHeaderFooterDetector,0,0,0,0,0
56,SmartSectionClassifierV6,0,0,0,0,0
56,TableClassifier,0,0,0,0,0
56,TableOfContentsClassifier,0,0,0,0,0
56,TableRootPromoter,0,0,0,0,0
56,TextClassifier,0,0,0,0,2997
56,TextElementMerger,0,0,0,0,0
56,VisualHeadingDetector,0,0,0,0,0
57,ConsecutivePageNumberClassifier,0,0,0,0,0
57,ContentClassifierV6,0,0,0,0,0
57,EarlyMetadataRemoverStep,0,0,0,0,0
57,EmptyElementClassifier,0,0,0,0,8
57,EnhancedClauseClassifierV6,0,0,0,0,227
57,EnhancedTOCDetector,0,0,0,0,0
57,FallbackTitleClassifier,0,0,0,0,0
57,HeadingClassifierV6,0,0,0,0,0
57,HierarchyBuilder,0,0,0,0,0
57,HtmlCommentRemoverStep,0,0,0,0,0
57,ImprovedMetadataRemoverv8,0,0,0,0,849
57,LateMetadataRemoverStep,0,0,0,0,0
57,LegalContentClassifierV6,0,0,0,0,0
57,MainTitleClassifierV6,0,0,0,0,0
57,OrphanAttacherStep,0,0,0,0,0
57,PageContinuationMerger,0,0,0,0,0
57,RepeatedHeaderFooterDetector,0,0,0,0,0
57,SmartSectionClassifierV6,0,0,0,0,0
57,TableClassifier,0,0,0,0,0
57,TableOfContentsClassifier,0,0,0,0,0
57,TableRootPromoter,0,0,0,0,0
57,TextClassifier,0,0,0,0,3049
57,TextElementMerger,0,0,0,0,0
57,VisualHeadingDetector,0,0,0,0,0
58,ConsecutivePageNumberClassifier,0,0,0,0,0
58,ContentClassifierV6,0,0,0,0,0
58,EarlyMetadataRemoverStep,0,0,0,0,0
58,EmptyElementClassifier,0,0,0,0,8
58,EnhancedClauseClassifierV6,0,0,0,0,232
58,EnhancedTOCDetector,0,0,0,0,0
58,FallbackTitleClassifier,0,0,0,0,0
58,HeadingClassifierV6,0,0,0,0,0
58,HierarchyBuilder,0,0,0,0,0
58,HtmlCommentRemoverStep,0,0,0,0,0
58,ImprovedMetadataRemoverv8,0,0,0,0,849
58,LateMetadataRemoverStep,0,0,0,0,0
58,LegalContentClassifierV6,0,0,0,0,0
58,MainTitleClassifierV6,0,0,0,0,0
58,OrphanAttacherStep,0,0,0,0,0
58,PageContinuationMerger,0,0,0,0,0
58,RepeatedHeaderFooterDetector,0,0,0,0,0
58,SmartSectionClassifierV6,0,0,0,0,0
58,TableClassifier,0,0,0,0,0
58,TableOfContentsClassifier,0,0,0,0,0
58,TableRootPromoter,0,0,0,0,0
58,TextClassifier,0,0,0,0,3085
58,TextElementMerger,0,0,0,0,0
58,VisualHeadingDetector,0,0,0,0,0
59,ConsecutivePageNumberClassifier,0,0,0,0,0
59,ContentClassifierV6,0,0,0,0,0
59,EarlyMetadataRemoverStep,0,0,0,0,0
59,EmptyElementClassifier,0,0,0,0,8
59,EnhancedClauseClassifierV6,0,0,0,0,232
59,EnhancedTOCDetector,0,0,0,0,0
59,FallbackTitleClassifier,0,0,0,0,0
59,HeadingClassifierV6,0,0,0,0,0
59,HierarchyBuilder,0,0,0,0,0
59,HtmlCommentRemoverStep,0,0,0,0,0
59,ImprovedMetadataRemoverv8,0,0,0,0,849
59,LateMetadataRemoverStep,0,0,0,0,0
59,LegalContentClassifierV6,0,0,0,0,0
59,MainTitleClassifierV6,0,0,0,0,0
59,OrphanAttacherStep,0,0,0,0,0
59,PageContinuationMerger,0,0,0,0,0
59,RepeatedHeaderFooterDetector,0,0,0,0,0
59,SmartSectionClassifierV6,0,0,0,0,0
59,TableClassifier,0,0,0,0,0
59,TableOfContentsClassifier,0,0,0,0,0
59,TableRootPromoter,0,0,0,0,0
59,TextClassifier,0,0,0,0,3085
59,TextElementMerger,0,0,0,0,0
59,VisualHeadingDetector,0,0,0,0,0
60,ConsecutivePageNumberClassifier,0,0,0,0,0
60,ContentClassifierV6,0,0,0,0,0
60,EarlyMetadataRemoverStep,0,0,0,0,0
60,EmptyElementClassifier,0,0,0,0,8
60,EnhancedClauseClassifierV6,0,0,0,0,235
60,EnhancedTOCDetector,0,0,0,0,0
60,FallbackTitleClassifier,0,0,0,0,0
60,HeadingClassifierV6,0,0,0,0,0
60,HierarchyBuilder,0,0,0,0,0
60,HtmlCommentRemoverStep,0,0,0,0,0
60,ImprovedMetadataRemoverv8,0,0,0,0,862
60,LateMetadataRemoverStep,0,0,0,0,0
60,LegalContentClassifierV6,0,0,0,0,0
60,MainTitleClassifierV6,0,0,0,0,0
60,OrphanAttacherStep,0,0,0,0,0
60,PageContinuationMerger,0,0,0,0,0
60,RepeatedHeaderFooterDetector,0,0,0,0,0
60,SmartSectionClassifierV6,0,0,0,0,0
60,TableClassifier,0,0,0,0,0
60,TableOfContentsClassifier,0,0,0,0,0
60,TableRootPromoter,0,0,0,0,0
60,TextClassifier,0,0,0,0,3177
60,TextElementMerger,0,0,0,0,0
60,VisualHeadingDetector,0,0,0,0,0
61,ConsecutivePageNumberClassifier,0,0,0,0,0
61,ContentClassifierV6,0,0,0,0,0
61,EarlyMetadataRemoverStep,0,0,0,0,0
61,EmptyElementClassifier,0,0,0,0,8
61,EnhancedClauseClassifierV6,0,0,0,0,242
61,EnhancedTOCDetector,0,0,0,0,0
61,FallbackTitleClassifier,0,0,0,0,0
61,HeadingClassifierV6,0,0,0,0,0
61,HierarchyBuilder,0,0,0,0,0
61,HtmlCommentRemoverStep,0,0,0,0,0
61,ImprovedMetadataRemoverv8,0,0,0,0,869
61,LateMetadataRemoverStep,0,0,0,0,0
61,LegalContentClassifierV6,0,0,0,0,0
61,MainTitleClassifierV6,0,0,0,0,0
61,OrphanAttacherStep,0,0,0,0,0
61,PageContinuationMerger,0,0,0,0,0
61,RepeatedHeaderFooterDetector,0,0,0,0,0
61,SmartSectionClassifierV6,0,0,0,0,0
61,TableClassifier,0,0,0,0,0
61,TableOfContentsClassifier,0,0,0,0,0
61,TableRootPromoter,0,0,0,0,0
61,TextClassifier,0,0,0,0,3177
61,TextElementMerger,0,0,0,0,0
61,VisualHeadingDetector,0,0,0,0,0
62,ConsecutivePageNumberClassifier,0,0,0,0,0
62,ContentClassifierV6,0,0,0,0,0
62,EarlyMetadataRemoverStep,0,0,0,0,0
62,EmptyElementClassifier,0,0,0,0,8
62,EnhancedClauseClassifierV6,0,0,0,0,242
62,EnhancedTOCDetector,0,0,0,0,0
62,FallbackTitleClassifier,0,0,0,0,0
62,HeadingClassifierV6,0,0,0,0,0
62,HierarchyBuilder,0,0,0,0,0
62,HtmlCommentRemoverStep,0,0,0,0,0
62,ImprovedMetadataRemoverv8,0,0,0,0,879
62,LateMetadataRemoverStep,0,0,0,0,0
62,LegalContentClassifierV6,0,0,0,0,0
62,MainTitleClassifierV6,0,0,0,0,0
62,OrphanAttacherStep,0,0,0,0,0
62,PageContinuationMerger,0,0,0,0,0
62,RepeatedHeaderFooterDetector,0,0,0,0,0
62,SmartSectionClassifierV6,0,0,0,0,0
62,TableClassifier,0,0,0,0,0
62,TableOfContentsClassifier,0,0,0,0,0
62,TableRootPromoter,0,0,0,0,0
62,TextClassifier,0,0,0,0,3225
62,TextElementMerger,0,0,0,0,0
62,VisualHeadingDetector,0,0,0,0,0
63,ConsecutivePageNumberClassifier,0,0,0,0,0
63,ContentClassifierV6,0,0,0,0,0
63,EarlyMetadataRemoverStep,0,0,0,0,0
63,EmptyElementClassifier,0,0,0,0,8
63,EnhancedClauseClassifierV6,0,0,0,0,261
63,EnhancedTOCDetector,0,0,0,0,0
63,FallbackTitleClassifier,0,0,0,0,0
63,HeadingClassifierV6,0,0,0,0,0
63,HierarchyBuilder,0,0,0,0,0
63,HtmlCommentRemoverStep,0,0,0,0,0
63,ImprovedMetadataRemoverv8,0,0,0,0,898
63,LateMetadataRemoverStep,0,0,0,0,0
63,LegalContentClassifierV6,0,0,0,0,0
63,MainTitleClassifierV6,0,0,0,0,0
63,OrphanAttacherStep,0,0,0,0,0
63,PageContinuationMerger,0,0,0,0,0
63,RepeatedHeaderFooterDetector,0,0,0,0,0
63,SmartSectionClassifierV6,0,0,0,0,0
63,TableClassifier,0,0,0,0,0
63,TableOfContentsClassifier,0,0,0,0,0
63,TableRootPromoter,0,0,0,0,0
63,TextClassifier,0,0,0,0,3573
63,TextElementMerger,0,0,0,0,0
63,VisualHeadingDetector,0,0,0,0,0
64,ConsecutivePageNumberClassifier,0,0,0,0,0
64,ContentClassifierV6,0,0,0,0,0
64,EarlyMetadataRemoverStep,0,0,0,0,0
64,EmptyElementClassifier,0,0,0,0,8
64,EnhancedClauseClassifierV6,0,0,0,0,261
64,EnhancedTOCDetector,0,0,0,0,0
64,FallbackTitleClassifier,0,0,0,0,0
64,HeadingClassifierV6,0,0,0,0,0
64,HierarchyBuilder,0,0,0,0,0
64,HtmlCommentRemoverStep,0,0,0,0,0
64,ImprovedMetadataRemoverv8,0,0,0,0,905
64,LateMetadataRemoverStep,0,0,0,0,0
64,LegalContentClassifierV6,0,0,0,0,0
64,MainTitleClassifierV6,0,0,0,0,0
64,OrphanAttacherStep,0,0,0,0,0
64,PageContinuationMerger,0,0,0,0,0
64,RepeatedHeaderFooterDetector,0,0,0,0,0
64,SmartSectionClassifierV6,0,0,0,0,0
64,TableClassifier,0,0,0,0,0
64,TableOfContentsClassifier,0,0,0,0,0
64,TableRootPromoter,0,0,0,0,0
64,TextClassifier,0,0,0,0,3582
64,TextElementMerger,0,0,0,0,0
64,VisualHeadingDetector,0,0,0,0,0
65,ConsecutivePageNumberClassifier,0,0,0,0,0
65,ContentClassifierV6,0,0,0,0,0
65,EarlyMetadataRemoverStep,0,0,0,0,0
65,EmptyElementClassifier,0,0,0,0,8
65,EnhancedClauseClassifierV6,0,0,0,0,266
65,EnhancedTOCDetector,0,0,0,0,0
65,FallbackTitleClassifier,0,0,0,0,0
65,HeadingClassifierV6,0,0,0,0,0
65,HierarchyBuilder,0,0,0,0,0
65,HtmlCommentRemoverStep,0,0,0,0,0
65,ImprovedMetadataRemoverv8,0,0,0,0,923
65,LateMetadataRemoverStep,0,0,0,0,0
65,LegalContentClassifierV6,0,0,0,0,0
65,MainTitleClassifierV6,0,0,0,0,0
65,OrphanAttacherStep,0,0,0,0,0
65,PageContinuationMerger,0,0,0,0,0
65,RepeatedHeaderFooterDetector,0,0,0,0,0
65,SmartSectionClassifierV6,0,0,0,0,0
65,TableClassifier,0,0,0,0,0
65,TableOfContentsClassifier,0,0,0,0,0
65,TableRootPromoter,0,0,0,0,0
65,TextClassifier,0,0,0,0,3663
65,TextElementMerger,0,0,0,0,0
65,VisualHeadingDetector,0,0,0,0,0
66,ConsecutivePageNumberClassifier,0,0,0,0,0
66,ContentClassifierV6,0,0,0,0,0
66,EarlyMetadataRemoverStep,0,0,0,0,0
66,EmptyElementClassifier,0,0,0,0,8
66,EnhancedClauseClassifierV6,0,0,0,0,268
66,EnhancedTOCDetector,0,0,0,0,0
66,FallbackTitleClassifier,0,0,0,0,0
66,HeadingClassifierV6,0,0,0,0,0
66,HierarchyBuilder,0,0,0,0,0
66,HtmlCommentRemoverStep,0,0,0,0,0
66,ImprovedMetadataRemoverv8,0,0,0,0,923
66,LateMetadataRemoverStep,0,0,0,0,0
66,LegalContentClassifierV6,0,0,0,0,0
66,MainTitleClassifierV6,0,0,0,0,0
66,OrphanAttacherStep,0,0,0,0,0
66,PageContinuationMerger,0,0,0,0,0
66,RepeatedHeaderFooterDetector,0,0,0,0,0
66,SmartSectionClassifierV6,0,0,0,0,0
66,TableClassifier,0,0,0,0,0
66,TableOfContentsClassifier,0,0,0,0,0
66,TableRootPromoter,0,0,0,0,0
66,TextClassifier,0,0,0,0,3675
66,TextElementMerger,0,0,0,0,0
66,VisualHeadingDetector,0,0,0,0,0
67,ConsecutivePageNumberClassifier,0,0,0,0,0
67,ContentClassifierV6,0,0,0,0,0
67,EarlyMetadataRemoverStep,0,0,0,0,0
67,EmptyElementClassifier,0,0,0,0,8
67,EnhancedClauseClassifierV6,0,0,0,0,269
67,EnhancedTOCDetector,0,0,0,0,0
67,FallbackTitleClassifier,0,0,0,0,0
67,HeadingClassifierV6,0,0,0,0,0
67,HierarchyBuilder,0,0,0,0,0
67,HtmlCommentRemoverStep,0,0,0,0,0
67,ImprovedMetadataRemoverv8,0,0,0,0,925
67,LateMetadataRemoverStep,0,0,0,0,0
67,LegalContentClassifierV6,0,0,0,0,0
67,MainTitleClassifierV6,0,0,0,0,0
67,OrphanAttacherStep,0,0,0,0,0
67,PageContinuationMerger,0,0,0,0,0
67,RepeatedHeaderFooterDetector,0,0,0,0,0
67,SmartSectionClassifierV6,0,0,0,0,0
67,TableClassifier,0,0,0,0,0
67,TableOfContentsClassifier,0,0,0,0,0
67,TableRootPromoter,0,0,0,0,0
67,TextClassifier,0,0,0,0,3756
67,TextElementMerger,0,0,0,0,0
67,VisualHeadingDetector,0,0,0,0,0
68,ConsecutivePageNumberClassifier,0,0,0,0,0
68,ContentClassifierV6,0,0,0,0,0
68,EarlyMetadataRemoverStep,0,0,0,0,0
68,EmptyElementClassifier,0,0,0,0,8
68,EnhancedClauseClassifierV6,0,0,0,0,269
68,EnhancedTOCDetector,0,0,0,0,0
68,FallbackTitleClassifier,0,0,0,0,0
68,HeadingClassifierV6,0,0,0,0,0
68,HierarchyBuilder,0,0,0,0,0
68,HtmlCommentRemoverStep,0,0,0,0,0
68,ImprovedMetadataRemoverv8,0,0,0,0,965
68,LateMetadataRemoverStep,0,0,0,0,0
68,LegalContentClassifierV6,0,0,0,0,0
68,MainTitleClassifierV6,0,0,0,0,0
68,OrphanAttacherStep,0,0,0,0,0
68,PageContinuationMerger,0,0,0,0,0
68,RepeatedHeaderFooterDetector,0,0,0,0,0
68,SmartSectionClassifierV6,0,0,0,0,0
68,TableClassifier,0,0,0,0,0
68,TableOfContentsClassifier,0,0,0,0,0
68,TableRootPromoter,0,0,0,0,0
68,TextClassifier,0,0,0,0,3802
68,TextElementMerger,0,0,0,0,0
68,VisualHeadingDetector,0,0,0,0,0
69,ConsecutivePageNumberClassifier,0,0,0,0,0
69,ContentClassifierV6,0,0,0,0,0
69,EarlyMetadataRemoverStep,0,0,0,0,0
69,EmptyElementClassifier,0,0,0,0,8
69,EnhancedClauseClassifierV6,0,0,0,0,269
69,EnhancedTOCDetector,0,0,0,0,0
69,FallbackTitleClassifier,0,0,0,0,0
69,HeadingClassifierV6,0,0,0,0,0
69,HierarchyBuilder,0,0,0,0,0
69,HtmlCommentRemoverStep,0,0,0,0,0
69,ImprovedMetadataRemoverv8,0,0,0,0,965
69,LateMetadataRemoverStep,0,0,0,0,0
69,LegalContentClassifierV6,0,0,0,0,0
69,MainTitleClassifierV6,0,0,0,0,0
69,OrphanAttacherStep,0,0,0,0,0
69,PageContinuationMerger,0,0,0,0,0
69,RepeatedHeaderFooterDetector,0,0,0,0,0
69,SmartSectionClassifierV6,0,0,0,0,0
69,TableClassifier,0,0,0,0,0
69,TableOfContentsClassifier,0,0,0,0,0
69,TableRootPromoter,0,0,0,0,0
69,TextClassifier,0,0,0,0,3807
69,TextElementMerger,0,0,0,0,0
69,VisualHeadingDetector,0,0,0,0,0
70,ConsecutivePageNumberClassifier,0,0,0,0,0
70,ContentClassifierV6,0,0,0,0,0
70,EarlyMetadataRemoverStep,0,0,0,0,0
70,EmptyElementClassifier,0,0,0,0,8
70,EnhancedClauseClassifierV6,0,0,0,0,271
70,EnhancedTOCDetector,0,0,0,0,0
70,FallbackTitleClassifier,0,0,0,0,0
70,HeadingClassifierV6,0,0,0,0,0
70,HierarchyBuilder,0,0,0,0,0
70,HtmlCommentRemoverStep,0,0,0,0,0
70,ImprovedMetadataRemoverv8,0,0,0,0,970
70,LateMetadataRemoverStep,0,0,0,0,0
70,LegalContentClassifierV6,0,0,0,0,0
70,MainTitleClassifierV6,0,0,0,0,0
70,OrphanAttacherStep,0,0,0,0,0
70,PageContinuationMerger,0,0,0,0,0
70,RepeatedHeaderFooterDetector,0,0,0,0,0
70,SmartSectionClassifierV6,0,0,0,0,0
70,TableClassifier,0,0,0,0,0
70,TableOfContentsClassifier,0,0,0,0,0
70,TableRootPromoter,0,0,0,0,0
70,TextClassifier,0,0,0,0,3831
70,TextElementMerger,0,0,0,0,0
70,VisualHeadingDetector,0,0,0,0,0
71,ConsecutivePageNumberClassifier,0,0,0,0,0
71,ContentClassifierV6,0,0,0,0,0
71,EarlyMetadataRemoverStep,0,0,0,0,0
71,EmptyElementClassifier,0,0,0,0,8
71,EnhancedClauseClassifierV6,0,0,0,0,271
71,EnhancedTOCDetector,0,0,0,0,0
71,FallbackTitleClassifier,0,0,0,0,0
71,HeadingClassifierV6,0,0,0,0,0
71,HierarchyBuilder,0,0,0,0,0
71,HtmlCommentRemoverStep,0,0,0,0,0
71,ImprovedMetadataRemoverv8,0,0,0,0,971
71,LateMetadataRemoverStep,0,0,0,0,0
71,LegalContentClassifierV6,0,0,0,0,0
71,MainTitleClassifierV6,0,0,0,0,0
71,OrphanAttacherStep,0,0,0,0,0
71,PageContinuationMerger,0,0,0,0,0
71,RepeatedHeaderFooterDetector,0,0,0,0,0
71,SmartSectionClassifierV6,0,0,0,0,0
71,TableClassifier,0,0,0,0,0
71,TableOfContentsClassifier,0,0,0,0,0
71,TableRootPromoter,0,0,0,0,0
71,TextClassifier,0,0,0,0,3848
71,TextElementMerger,0,0,0,0,0
71,VisualHeadingDetector,0,0,0,0,0
72,ConsecutivePageNumberClassifier,0,0,0,0,0
72,ContentClassifierV6,0,0,0,0,0
72,EarlyMetadataRemoverStep,0,0,0,0,0
72,EmptyElementClassifier,0,0,0,0,8
72,EnhancedClauseClassifierV6,0,0,0,0,277
72,EnhancedTOCDetector,0,0,0,0,0
72,FallbackTitleClassifier,0,0,0,0,0
72,HeadingClassifierV6,0,0,0,0,0
72,HierarchyBuilder,0,0,0,0,0
72,HtmlCommentRemoverStep,0,0,0,0,0
72,ImprovedMetadataRemoverv8,0,0,0,0,986
72,LateMetadataRemoverStep,0,0,0,0,0
72,LegalContentClassifierV6,0,0,0,0,0
72,MainTitleClassifierV6,0,0,0,0,0
72,OrphanAttacherStep,0,0,0,0,0
72,PageContinuationMerger,0,0,0,0,0
72,RepeatedHeaderFooterDetector,0,0,0,0,0
72,SmartSectionClassifierV6,0,0,0,0,0
72,TableClassifier,0,0,0,0,0
72,TableOfContentsClassifier,0,0,0,0,0
72,TableRootPromoter,0,0,0,0,0
72,TextClassifier,0,0,0,0,3913
72,TextElementMerger,0,0,0,0,0
72,VisualHeadingDetector,0,0,0,0,0
73,ConsecutivePageNumberClassifier,0,0,0,0,0
73,ContentClassifierV6,0,0,0,0,0
73,EarlyMetadataRemoverStep,0,0,0,0,0
73,EmptyElementClassifier,0,0,0,0,8
73,EnhancedClauseClassifierV6,0,0,0,0,277
73,EnhancedTOCDetector,0,0,0,0,0
73,FallbackTitleClassifier,0,0,0,0,0
73,HeadingClassifierV6,0,0,0,0,0
73,HierarchyBuilder,0,0,0,0,0
73,HtmlCommentRemoverStep,0,0,0,0,0
73,ImprovedMetadataRemoverv8,0,0,0,0,988
73,LateMetadataRemoverStep,0,0,0,0,0
73,LegalContentClassifierV6,0,0,0,0,0
73,MainTitleClassifierV6,0,0,0,0,0
73,OrphanAttacherStep,0,0,0,0,0
73,PageContinuationMerger,0,0,0,0,0
73,RepeatedHeaderFooterDetector,0,0,0,0,0
73,SmartSectionClassifierV6,0,0,0,0,0
73,TableClassifier,0,0,0,0,0
73,TableOfContentsClassifier,0,0,0,0,0
73,TableRootPromoter,0,0,0,0,0
73,TextClassifier,0,0,0,0,3943
73,TextElementMerger,0,0,0,0,0
